"go","parallel_sort",8,"go_phase1_parallel_sort_p8_r2",2.250000,321,233404,2
"go","parallel_sort",8,"go_phase1_parallel_sort_p8_r3",2.290000,317,228556,3
"go","parallel_sort",8,"go_phase1_parallel_sort_p8_r4",2.280000,315,226468,4
"go","parallel_sort",8,"go_phase1_parallel_sort_p8_r5",2.270000,318,230684,5
"go","producer_consumer",1,"go_phase1_producer_consumer_p1_r1",6.100000,99,242800,1
"go","producer_consumer",1,"go_phase1_producer_consumer_p1_r2",6.130000,99,249580,2
"go","producer_consumer",1,"go_phase1_producer_consumer_p1_r3",6.120000,99,246492,3
"go","producer_consumer",1,"go_phase1_producer_consumer_p1_r4",6.110000,99,249432,4
"go","producer_consumer",1,"go_phase1_producer_consumer_p1_r5",6.070000,99,247468,5
"go","producer_consumer",2,"go_phase1_producer_consumer_p2_r1",3.670000,177,246312,1
"go","producer_consumer",2,"go_phase1_producer_consumer_p2_r2",3.670000,179,245764,2
"go","producer_consumer",2,"go_phase1_producer_consumer_p2_r3",3.720000,178,250540,3
"go","producer_consumer",2,"go_phase1_producer_consumer_p2_r4",3.720000,179,250564,4
"go","producer_consumer",2,"go_phase1_producer_consumer_p2_r5",3.700000,179,244000,5
"go","producer_consumer",4,"go_phase1_producer_consumer_p4_r1",2.570000,268,250220,1
"go","producer_consumer",4,"go_phase1_producer_consumer_p4_r2",2.570000,269,268044,2
"go","producer_consumer",4,"go_phase1_producer_consumer_p4_r3",2.550000,271,254952,3
"go","producer_consumer",4,"go_phase1_producer_consumer_p4_r4",2.570000,267,254324,4
"go","producer_consumer",4,"go_phase1_producer_consumer_p4_r5",2.550000,269,263140,5
"go","producer_consumer",8,"go_phase1_producer_consumer_p8_r1",2.270000,319,228048,1
"go","producer_consumer",8,"go_phase1_producer_consumer_p8_r2",2.270000,318,227700,2
"go","producer_consumer",8,"go_phase1_producer_consumer_p8_r3",2.280000,318,229192,3
"go","producer_consumer",8,"go_phase1_producer_consumer_p8_r4",2.280000,317,229712,4
"go","producer_consumer",8,"go_phase1_producer_consumer_p8_r5",2.270000,318,231924,5
"java","matrix_multiplication",1,"java_phase1_matrix_multiplication_p1_r1",1.100000,99,55644,1
"java","matrix_multiplication",1,"java_phase1_matrix_multiplication_p1_r2",1.100000,99,55684,2
"java","matrix_multiplication",1,"java_phase1_matrix_multiplication_p1_r3",1.100000,99,55680,3
"java","matrix_multiplication",1,"java_phase1_matrix_multiplication_p1_r4",1.100000,99,55644,4
"java","matrix_multiplication",1,"java_phase1_matrix_multiplication_p1_r5",1.100000,99,55412,5
"java","matrix_multiplication",2,"java_phase1_matrix_multiplication_p2_r1",0.570000,193,56872,1
"java","matrix_multiplication",2,"java_phase1_matrix_multiplication_p2_r2",0.570000,194,57128,2
"java","matrix_multiplication",2,"java_phase1_matrix_multiplication_p2_r3",0.570000,192,56952,3
"java","matrix_multiplication",2,"java_phase1_matrix_multiplication_p2_r4",0.570000,193,56920,4
"java","matrix_multiplication",2,"java_phase1_matrix_multiplication_p2_r5",0.570000,193,56644,5
"java","matrix_multiplication",4,"java_phase1_matrix_multiplication_p4_r1",0.320000,366,57372,1
"java","matrix_multiplication",4,"java_phase1_matrix_multiplication_p4_r2",0.310000,365,56924,2
"java","matrix_multiplication",4,"java_phase1_matrix_multiplication_p4_r3",0.320000,367,57188,3
"java","matrix_multiplication",4,"java_phase1_matrix_multiplication_p4_r4",0.320000,367,57424,4
"java","matrix_multiplication",4,"java_phase1_matrix_multiplication_p4_r5",0.330000,367,57092,5
"java","matrix_multiplication",8,"java_phase1_matrix_multiplication_p8_r1",0.210000,671,57268,1
"java","matrix_multiplication",8,"java_phase1_matrix_multiplication_p8_r2",0.200000,666,57448,2
"java","matrix_multiplication",8,"java_phase1_matrix_multiplication_p8_r3",0.210000,671,57616,3
"java","matrix_multiplication",8,"java_phase1_matrix_multiplication_p8_r4",0.210000,670,57416,4
"java","matrix_multiplication",8,"java_phase1_matrix_multiplication_p8_r5",0.200000,667,57636,5
"java","parallel_sort",1,"java_phase1_parallel_sort_p1_r1",0.140000,97,128452,1
"java","parallel_sort",1,"java_phase1_parallel_sort_p1_r2",0.130000,97,128512,2
"java","parallel_sort",1,"java_phase1_parallel_sort_p1_r3",0.130000,96,128408,3
"java","parallel_sort",1,"java_phase1_parallel_sort_p1_r4",0.130000,100,128304,4
"java","parallel_sort",1,"java_phase1_parallel_sort_p1_r5",0.130000,96,128456,5
"java","parallel_sort",2,"java_phase1_parallel_sort_p2_r1",0.100000,160,154284,1
"java","parallel_sort",2,"java_phase1_parallel_sort_p2_r2",0.100000,150,159820,2
"java","parallel_sort",2,"java_phase1_parallel_sort_p2_r3",0.100000,161,158552,3
"java","parallel_sort",2,"java_phase1_parallel_sort_p2_r4",0.110000,151,157732,4
"java","parallel_sort",2,"java_phase1_parallel_sort_p2_r5",0.110000,157,152756,5
"java","parallel_sort",4,"java_phase1_parallel_sort_p4_r1",0.090000,274,166532,1
"java","parallel_sort",4,"java_phase1_parallel_sort_p4_r2",0.090000,274,170068,2
